GAME_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,STL,BLK,TOV,PF
0022300072,SAC,1630556,Kessler Edwards,1.2666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0
0022300072,SAC,1641732,Colby Jones,1.2666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0
0022300072,SAC,1631165,Keon Ellis,1.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
0022300072,UTA,1628374,Lauri Markkanen,31.6,19,6,15,2,6,5,6,10,1,2,0,1,1
0022300072,UTA,1628381,John Collins,30.933333333333334,15,6,11,1,3,2,2,11,2,1,0,0,3
0022300072,UTA,1631117,Walker Kessler,22.166666666666668,8,4,5,0,0,0,0,8,0,0,1,1,3
0022300072,UTA,203903,Jordan Clarkson,30.73333333333333,24,8,16,2,5,6,8,4,6,0,0,2,4
0022300072,UTA,1629659,Talen Horton-Tucker,21.8,8,3,9,2,4,0,0,1,4,0,1,1,1
0022300072,UTA,203482,Kelly Olynyk,16.65,5,2,3,0,0,1,1,6,4,1,0,1,3
0022300072,UTA,1629012,Collin Sexton,19.966666666666665,9,2,9,0,2,5,7,3,0,0,0,3,3
0022300072,UTA,1627739,Kris Dunn,15.733333333333333,8,3,6,0,1,2,4,1,2,2,0,4,0
0022300072,UTA,1630534,Ochai Agbaji,19.45,5,2,6,1,2,0,0,3,0,0,0,0,2
0022300072,UTA,1641718,Keyonte George,18.883333333333333,8,3,5,1,3,1,1,2,2,0,0,1,0
0022300072,UTA,1630209,Omer Yurtseven,2.4166666666666665,0,0,0,0,0,0,0,1,0,0,0,0,0
0022300072,UTA,1641707,Taylor Hendricks,2.4166666666666665,1,0,0,0,0,1,2,1,0,0,0,0,0
0022300072,UTA,1631323,Simone Fontecchio,2.4166666666666665,2,1,2,0,1,0,0,1,1,0,0,0,0
0022300072,UTA,1629677,Luka Samanic,2.4166666666666665,2,1,2,0,1,0,0,0,0,0,0,0,0
0022300072,UTA,1641729,Brice Sensabaugh,2.4166666666666665,0,0,2,0,0,0,0,2,0,0,0,0,0
0022300073,DAL,1627884,Derrick Jones Jr.,11.5,1,0,3,0,2,1,2,1,0,0,0,1,0
0022300073,DAL,1629684,Grant Williams,35.166666666666664,17,6,11,4,8,1,1,6,0,0,1,3,4
0022300073,DAL,1628467,Maxi Kleber,23.05,6,2,7,2,5,0,0,7,2,0,1,0,3
0022300073,DAL,1629029,Luka Dončić,34.25,33,13,25,3,11,4,7,13,10,2,0,4,1
0022300073,DAL,202681,Kyrie Irving,36.25,22,10,24,1,8,1,1,2,6,1,0,2,3
0022300073,DAL,203501,Tim Hardaway Jr.,27.916666666666668,17,5,14,3,10,4,4,6,4,1,0,1,0
0022300073,DAL,1641726,Dereck Lively II,30.666666666666668,16,7,8,0,0,2,3,10,1,1,1,1,4
0022300073,DAL,1630182,Josh Green,29.866666666666667,11,3,5,2,2,3,4,2,1,1,0,0,4
0022300073,DAL,203957,Danté Exum,7.583333333333333,3,1,2,0,1,1,1,1,0,0,0,0,1
0022300073,DAL,203552,Seth Curry,3.7666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
0022300073,SAS,1629640,Keldon Johnson,31.75,17,7,15,1,3,2,3,9,7,0,0,3,4
0022300073,SAS,1641705,Victor Wembanyama,23.316666666666663,15,6,9,3,5,0,1,5,2,2,1,5,5
0022300073,SAS,1628380,Zach Collins,31.933333333333334,14,6,10,0,4,2,2,5,3,1,2,3,4
0022300073,SAS,1630170,Devin Vassell,35.25,23,9,17,1,6,4,5,5,3,2,0,2,2
0022300073,SAS,1631110,Jeremy Sochan,28.7,13,4,12,2,4,3,6,8,5,1,0,3,4
0022300073,SAS,1626224,Cedi Osman,22.266666666666666,12,5,10,2,6,0,0,0,2,0,1,0,2
0022300073,SAS,1629646,Charles Bassey,13.05,2,1,1,0,0,0,0,5,2,1,0,1,0
0022300073,SAS,1630200,Tre Jones,25.1,16,5,7,2,3,4,4,5,6,0,0,1,0
0022300073,SAS,1631103,Malaki Branham,17.75,7,3,7,0,3,1,1,2,2,1,0,1,1
0022300073,SAS,203926,Doug McDermott,10.933333333333334,0,0,1,0,1,0,0,1,1,0,1,0,1
0022300074,POR,1629680,Matisse Thybulle,20.08333333333333,8,3,7,2,6,0,0,1,1,1,0,2,0
0022300074,POR,203924,Jerami Grant,29.95,13,5,12,0,4,3,4,3,1,0,1,3,1
0022300074,POR,1629028,Deandre Ayton,23.08333333333333,4,2,4,0,0,0,0,12,1,3,1,3,5
0022300074,POR,1629014,Anfernee Simons,27.366666666666667,18,6,14,2,6,4,4,2,4,2,0,0,2
0022300074,POR,1630703,Scoot Henderson,35.833333333333336,11,5,11,0,3,1,1,3,4,0,0,4,2
0022300074,POR,1629057,Robert Williams III,23.216666666666665,10,5,7,0,0,0,1,7,0,3,1,2,4
0022300074,POR,1631101,Shaedon Sharpe,28.48333333333333,14,6,14,1,6,1,1,6,3,1,0,0,4
0022300074,POR,1641739,Toumani Camara,15.85,7,2,5,2,2,1,2,2,1,0,1,0,2
0022300074,POR,1627763,Malcolm Brogdon,22.65,20,8,16,3,5,1,1,2,5,0,0,1,0
0022300074,POR,1631133,Jabari Walker,6.35,6,2,3,0,0,2,3,1,0,0,0,2,0
0022300074,POR,1631200,Kris Murray,5.3,0,0,0,0,0,0,0,1,0,0,0,0,0
0022300074,POR,1641712,Rayan Rupert,1.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0022300074,LAC,203496,Robert Covington,23.166666666666668,5,2,5,1,4,0,0,4,2,3,1,0,2
0022300074,LAC,202695,Kawhi Leonard,28.716666666666665,23,9,17,5,5,0,0,5,6,1,1,4,2
0022300074,LAC,1627826,Ivica Zubac,25.6,20,8,10,0,0,4,5,12,0,0,4,2,3
0022300074,LAC,202331,Paul George,31.633333333333333,27,11,17,4,7,1,1,3,6,3,0,4,2
0022300074,LAC,201566,Russell Westbrook,28.8,11,5,8,1,2,0,0,5,13,0,0,3,3
0022300074,LAC,1626181,Norman Powell,22.9,8,2,6,2,5,2,2,3,1,0,0,2,0
0022300074,LAC,1630538,Bones Hyland,21.766666666666666,17,6,11,3,8,2,2,0,3,0,0,2,4
0022300074,LAC,203486,Mason Plumlee,17.516666666666666,6,2,4,0,0,2,4,8,2,0,0,0,0
0022300074,LAC,1630231,KJ Martin,13.583333333333334,0,0,4,0,2,0,0,1,1,1,0,0,2
0022300074,LAC,201587,Nicolas Batum,9.15,0,0,0,0,0,0,0,3,1,1,1,0,0
0022300074,LAC,1641738,Kobe Brown,5.3,0,0,2,0,1,0,0,0,0,0,0,0,1
0022300074,LAC,1631217,Moussa Diabaté,4.033333333333333,2,1,3,0,0,0,0,1,0,2,0,0,0
0022300074,LAC,1629599,Amir Coffey,3.9333333333333336,2,0,1,0,0,2,2,0,1,0,0,0,0
0022300074,LAC,1641757,Jordan Miller,3.9333333333333336,2,1,2,0,0,0,0,0,0,0,0,0,1
0022300075,PHI,202699,Tobias Harris,37.05,20,8,9,3,3,1,2,7,2,0,0,2,2
0022300075,PHI,200782,P.J. Tucker,25.58333333333333,0,0,2,0,2,0,0,7,0,2,0,0,5
0022300075,PHI,203954,Joel Embiid,36.43333333333333,24,9,21,3,7,3,8,7,6,0,1,7,5
0022300075,PHI,1629001,De'Anthony Melton,24.9,10,3,10,2,6,2,2,2,4,2,0,1,2
0022300075,PHI,1630178,Tyrese Maxey,40.2,31,10,22,3,8,8,10,4,8,2,0,0,3
0022300075,PHI,1626162,Kelly Oubre Jr.,32.46666666666667,27,9,11,5,6,4,4,4,0,1,0,3,4
0022300075,PHI,201980,Danny Green,13.683333333333334,0,0,1,0,1,0,0,2,1,1,0,0,0
0022300075,PHI,201976,Patrick Beverley,13.566666666666666,2,1,1,0,0,0,0,2,2,0,0,0,2
0022300075,PHI,1630194,Paul Reed,11.566666666666666,3,1,2,0,1,1,2,4,2,0,1,2,4
0022300075,PHI,1630531,Jaden Springer,4.566666666666666,0,0,1,0,1,0,0,0,0,0,2,0,1
0022300075,MIL,203114,Khris Middleton,16.2,6,2,5,1,3,1,2,3,4,2,0,2,0
0022300075,MIL,203507,Giannis Antetokounmpo,35.11666666666667,23,10,21,0,3,3,9,12,3,2,2,7,4
0022300075,MIL,201572,Brook Lopez,28.933333333333334,13,5,7,3,4,0,0,2,0,0,0,2,4
0022300075,MIL,1627736,Malik Beasley,31.05,5,2,4,1,1,0,0,4,3,2,0,2,1
0022300075,MIL,203081,Damian Lillard,37.21666666666667,39,9,20,4,12,17,17,8,4,0,0,0,2
0022300075,MIL,203109,Jae Crowder,26.766666666666666,9,3,4,1,1,2,2,4,2,2,0,1,3
0022300075,MIL,1626192,Pat Connaughton,20.35,7,2,6,1,4,2,2,2,2,0,1,0,0
0022300075,MIL,1626171,Bobby Portis,19.066666666666663,10,5,8,0,0,0,4,6,2,0,1,0,3
0022300075,MIL,1626166,Cameron Payne,8.933333333333334,2,1,3,0,1,0,0,0,0,1,0,0,3
0022300075,MIL,1630699,MarJon Beauchamp,16.366666666666667,4,2,3,0,1,0,0,2,0,0,0,0,3
0022300076,PHX,1629006,Josh Okogie,32.5,10,3,5,2,4,2,2,8,3,0,1,1,2
0022300076,PHX,201142,Kevin Durant,39.38333333333333,39,14,28,1,5,10,13,11,2,1,1,8,2
0022300076,PHX,203994,Jusuf Nurkić,28.03333333333333,4,1,5,0,2,2,2,9,3,3,0,4,5
0022300076,PHX,1628960,Grayson Allen,34.7,6,2,6,2,4,0,0,6,4,0,0,0,3
0022300076,PHX,201569,Eric Gordon,30.28333333333333,15,6,16,2,8,1,1,2,0,0,0,2,2
0022300076,PHX,1630692,Jordan Goodwin,29.966666666666665,14,6,15,1,5,1,3,6,2,2,0,1,2
0022300076,PHX,1629139,Yuta Watanabe,14.833333333333334,3,1,2,1,1,0,0,1,0,0,0,1,2
0022300076,PHX,1629642,Nassir Little,13.183333333333334,2,0,2,0,2,2,2,2,0,1,1,1,0
0022300076,PHX,1629234,Drew Eubanks,17.116666666666667,2,1,2,0,0,0,0,4,2,0,0,2,3
0022300076,LAL,1627752,Taurean Prince,18.166666666666668,0,0,5,0,1,0,0,0,0,1,0,0,3
0022300076,LAL,2544,LeBron James,35.0,21,7,14,1,5,6,8,8,9,2,2,5,1
0022300076,LAL,203076,Anthony Davis,39.25,30,10,17,1,2,9,10,12,2,3,3,2,2
0022300076,LAL,1630559,Austin Reaves,27.9,10,4,7,1,2,1,2,2,1,1,0,1,5
0022300076,LAL,1626156,D'Angelo Russell,33.083333333333336,14,6,16,1,7,1,1,4,5,2,1,3,2
0022300076,LAL,1629216,Gabe Vincent,35.016666666666666,7,3,10,0,5,1,2,3,6,3,0,0,1
0022300076,LAL,1629060,Rui Hachimura,12.483333333333333,7,2,3,1,2,2,2,0,0,1,1,1,2
0022300076,LAL,1629637,Jaxson Hayes,5.95,0,0,0,0,0,0,0,2,0,1,0,2,3
0022300076,LAL,1629629,Cam Reddish,11.75,4,2,5,0,3,0,0,1,0,0,0,1,2
0022300076,LAL,1626174,Christian Wood,21.4,7,2,7,0,2,3,4,10,1,0,0,1,2
0022300077,DET,1630191,Isaiah Stewart,36.21666666666667,15,6,11,2,5,1,2,7,1,0,1,4,3
0022300077,DET,1641709,Ausar Thompson,29.58333333333333,6,2,9,0,1,2,2,13,6,0,1,3,5
0022300077,DET,1631105,Jalen Duren,34.85,14,7,8,0,0,0,0,17,3,1,2,5,3
0022300077,DET,1630595,Cade Cunningham,24.133333333333333,12,4,13,2,5,2,2,2,6,1,0,5,6
0022300077,DET,1630165,Killian Hayes,29.433333333333334,6,2,10,1,3,1,2,3,3,2,1,3,4
0022300077,DET,202692,Alec Burks,30.75,24,5,10,3,7,11,12,4,2,1,1,0,1
0022300077,DET,1631093,Jaden Ivey,23.0,18,8,14,2,6,0,0,2,4,1,0,2,4
0022300077,DET,1628963,Marvin Bagley III,13.15,14,5,9,0,1,4,5,4,1,0,0,0,0
0022300077,DET,203925,Joe Harris,11.316666666666666,2,1,3,0,1,0,0,0,1,1,0,0,2
0022300077,DET,1631204,Marcus Sasser,7.566666666666666,0,0,1,0,1,0,0,1,1,0,0,1,1
0022300077,CHA,202330,Gordon Hayward,33.86666666666667,19,6,15,2,4,5,6,9,4,3,0,3,2
0022300077,CHA,1629023,P.J. Washington,28.98333333333333,13,6,13,1,5,0,1,3,3,2,1,2,6
0022300077,CHA,1631109,Mark Williams,20.7,2,1,4,0,0,0,0,3,1,0,1,1,5
0022300077,CHA,1626179,Terry Rozier,34.7,20,8,20,0,7,4,4,3,1,1,0,2,0
0022300077,CHA,1630163,LaMelo Ball,33.06666666666667,20,4,17,2,7,10,12,9,9,2,1,4,1
0022300077,CHA,1641706,Brandon Miller,33.416666666666664,17,6,13,2,4,3,4,6,2,1,1,3,4
0022300077,CHA,1630550,JT Thor,24.816666666666663,2,1,3,0,1,0,0,4,0,1,1,0,1
0022300077,CHA,1630208,Nick Richards,16.316666666666666,0,0,1,0,0,0,2,2,0,1,2,2,4
0022300077,CHA,1630177,Theo Maledon,14.133333333333333,6,1,2,0,0,4,5,2,0,2,0,1,0
0022300078,DEN,1629008,Michael Porter Jr.,28.866666666666667,9,3,7,2,5,1,1,13,3,0,0,1,4
0022300078,DEN,203932,Aaron Gordon,30.33333333333333,10,5,11,0,1,0,1,2,3,3,1,1,3
0022300078,DEN,203999,Nikola Jokić,34.96666666666667,22,8,14,1,4,5,6,12,7,1,1,9,1
0022300078,DEN,203484,Kentavious Caldwell-Pope,34.96666666666667,8,3,10,2,6,0,0,2,1,5,1,0,1
0022300078,DEN,1627750,Jamal Murray,33.9,22,7,17,4,9,4,4,1,5,0,1,3,2
0022300078,DEN,1631128,Christian Braun,18.7,5,2,6,1,4,0,2,4,2,1,0,1,1
0022300078,DEN,202704,Reggie Jackson,21.7,16,7,13,2,5,0,0,2,6,0,1,0,0
0022300078,DEN,1631212,Peyton Watson,18.116666666666667,9,3,4,2,3,1,2,3,0,1,3,1,3
0022300078,DEN,1630192,Zeke Nnaji,13.033333333333331,7,3,4,0,0,1,2,1,0,0,2,1,1
0022300078,DEN,1631124,Julian Strawther,5.433333333333334,0,0,2,0,0,0,0,0,0,0,0,0,2
0022300078,MEM,1630533,Ziaire Williams,31.08333333333333,11,3,10,0,3,5,5,9,3,0,0,4,0
0022300078,MEM,1628991,Jaren Jackson Jr.,28.45,21,9,13,2,2,1,2,9,2,0,3,0,5
0022300078,MEM,1630214,Xavier Tillman,34.05,13,5,9,1,3,2,4,8,2,3,2,5,5
0022300078,MEM,1630217,Desmond Bane,31.78333333333333,15,4,17,1,10,6,6,3,3,2,0,2,3
0022300078,MEM,203935,Marcus Smart,30.83333333333333,20,7,13,3,7,3,3,2,5,5,0,2,3
0022300078,MEM,1631223,David Roddy,15.4,0,0,4,0,2,0,0,2,2,1,0,2,3
0022300078,MEM,1629723,John Konchar,30.35,2,1,2,0,1,0,0,6,2,1,2,0,1
0022300078,MEM,201565,Derrick Rose,21.9,16,6,14,2,3,2,2,4,3,1,0,3,2
0022300078,MEM,1631222,Jake LaRavia,16.15,6,2,3,1,2,1,2,5,0,0,0,2,1
0022300079,NYK,1629628,RJ Barrett,33.916666666666664,26,9,15,3,5,5,6,3,6,1,0,3,2
0022300079,NYK,203944,Julius Randle,34.233333333333334,17,4,10,3,7,6,8,12,9,0,0,3,3
0022300079,NYK,1629011,Mitchell Robinson,37.7,7,2,6,0,0,3,4,13,1,4,4,0,1
0022300079,NYK,1629656,Quentin Grimes,24.95,6,2,6,2,5,0,0,1,1,0,0,1,3
0022300079,NYK,1628973,Jalen Brunson,32.7,31,11,21,8,12,1,2,3,5,0,0,2,1
0022300079,NYK,1630193,Immanuel Quickley,24.15,11,4,14,1,9,2,2,6,6,1,0,4,2
0022300079,NYK,1628392,Isaiah Hartenstein,10.3,8,3,4,0,0,2,4,2,1,1,1,1,4
0022300079,NYK,1628404,Josh Hart,21.683333333333334,4,2,4,0,1,0,0,3,0,1,0,0,3
0022300079,NYK,1628978,Donte DiVincenzo,20.366666666666667,16,6,10,3,5,1,2,2,1,1,1,2,2
0022300079,ATL,1629631,De'Andre Hunter,32.25,27,8,13,3,7,8,8,6,1,0,1,0,3
0022300079,ATL,1630180,Saddiq Bey,25.716666666666665,5,2,4,1,2,0,0,1,1,0,1,1,2
0022300079,ATL,203991,Clint Capela,28.116666666666667,13,6,12,0,0,1,2,13,2,0,1,1,3
0022300079,ATL,1627749,Dejounte Murray,34.75,18,8,17,0,3,2,3,7,6,1,1,1,1
0022300079,ATL,1629027,Trae Young,35.3,18,4,16,2,5,8,10,3,12,3,0,6,2
0022300079,ATL,203992,Bogdan Bogdanović,25.83333333333333,16,6,11,4,9,0,0,1,3,1,0,2,3
0022300079,ATL,1630552,Jalen Johnson,29.816666666666663,11,5,8,0,2,1,3,9,2,1,1,3,2
0022300079,ATL,1631100,AJ Griffin,8.216666666666667,6,2,4,2,4,0,0,2,0,0,0,0,0
0022300079,ATL,1630168,Onyeka Okongwu,20.0,6,1,2,0,0,4,4,2,1,1,1,0,4
0022300081,OKC,1631114,Jalen Williams,35.083333333333336,14,4,14,2,4,4,4,5,2,1,0,4,2
0022300081,OKC,1629652,Luguentz Dort,38.81666666666667,25,9,13,3,4,4,6,6,2,1,1,1,5
0022300081,OKC,1631096,Chet Holmgren,30.85,16,5,9,3,4,3,4,13,2,1,7,1,3
0022300081,OKC,1630581,Josh Giddey,28.416666666666668,2,1,8,0,1,0,0,6,6,0,0,3,1
0022300081,OKC,1628983,Shai Gilgeous-Alexander,35.95,34,15,26,2,2,2,2,11,4,5,1,5,2
0022300081,OKC,1631172,Ousmane Dieng,11.433333333333334,0,0,2,0,2,0,0,1,2,0,0,0,3
0022300081,OKC,1641717,Cason Wallace,18.816666666666663,9,3,4,1,1,2,2,2,0,0,0,0,0
0022300081,OKC,1630198,Isaiah Joe,22.3,5,2,10,1,7,0,1,3,2,0,0,1,1
0022300081,OKC,1630322,Lindy Waters III,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0
0022300081,OKC,1630598,Aaron Wiggins,11.483333333333333,0,0,0,0,0,0,0,0,1,0,1,1,0
0022300081,OKC,203995,Vasilije Micić,6.0,3,1,1,1,1,0,0,0,1,0,0,2,0
0022300081,CLE,1630171,Isaac Okoro,28.08333333333333,10,3,8,1,3,3,4,7,2,2,1,1,3
0022300081,CLE,1629731,Dean Wade,26.55,8,3,6,2,5,0,0,5,0,2,0,1,3
0022300081,CLE,1630596,Evan Mobley,33.88333333333333,14,5,12,0,0,4,6,15,3,0,2,2,4
0022300081,CLE,1629622,Max Strus,37.71666666666667,8,3,14,2,11,0,0,5,4,2,1,2,1
0022300081,CLE,1628378,Donovan Mitchell,42.13333333333333,43,15,27,4,11,9,11,8,5,3,2,5,1
0022300081,CLE,1627747,Caris LeVert,31.48333333333333,17,7,16,3,9,0,0,2,2,1,1,1,1
0022300081,CLE,1627745,Damian Jones,9.9,1,0,0,0,0,1,2,3,0,0,1,0,0
0022300081,CLE,1627777,Georges Niang,20.933333333333334,2,1,6,0,5,0,0,2,1,0,0,0,2
0022300081,CLE,1629660,Ty Jerome,9.316666666666666,2,1,3,0,1,0,0,1,3,0,0,1,1
0022300080,MIA,202710,Jimmy Butler III,33.68333333333333,14,3,11,0,0,8,9,5,3,1,1,1,1
0022300080,MIA,201567,Kevin Love,20.53333333333333,9,3,7,2,4,1,2,9,2,1,0,0,1
0022300080,MIA,1628389,Bam Adebayo,35.016666666666666,27,10,23,0,0,7,9,7,2,1,2,3,1
0022300080,MIA,1629639,Tyler Herro,40.3,28,10,20,5,12,3,3,6,6,1,0,3,2
0022300080,MIA,200768,Kyle Lowry,31.816666666666663,13,5,7,3,4,0,0,8,5,0,1,1,3
0022300080,MIA,1630696,Dru Smith,23.116666666666667,9,3,6,3,4,0,0,2,3,3,1,1,2
0022300080,MIA,1629130,Duncan Robinson,24.316666666666663,9,3,7,3,6,0,0,1,0,0,0,0,2
0022300080,MIA,1628418,Thomas Bryant,12.983333333333333,2,1,5,0,1,0,0,4,1,0,1,1,1
0022300080,MIA,1631170,Jaime Jaquez Jr.,14.316666666666666,0,0,2,0,1,0,0,2,2,0,0,1,2
0022300080,MIA,1631288,Jamal Cain,3.9166666666666665,0,0,1,0,1,0,0,1,0,1,0,1,1
0022300080,BOS,1627759,Jaylen Brown,33.61666666666667,27,11,22,3,7,2,4,6,1,2,0,4,1
0022300080,BOS,1628369,Jayson Tatum,41.43333333333333,22,9,22,3,10,1,3,8,5,1,0,2,4
0022300080,BOS,204001,Kristaps Porziņģis,30.23333333333333,17,6,12,2,6,3,4,9,1,3,1,1,6
0022300080,BOS,1628401,Derrick White,36.43333333333333,28,9,15,5,7,5,6,6,3,1,3,2,1
0022300080,BOS,201950,Jrue Holiday,36.45,17,7,13,1,4,2,2,10,7,0,1,1,2
0022300080,BOS,1630573,Sam Hauser,10.2,3,1,2,1,2,0,0,1,0,0,0,0,1
0022300080,BOS,201143,Al Horford,24.65,0,0,6,0,2,0,0,10,2,0,1,3,1
0022300080,BOS,1629052,Oshae Brissett,14.033333333333331,2,1,2,0,0,0,0,5,0,0,0,2,1
0022300080,BOS,1630202,Payton Pritchard,12.966666666666669,3,1,1,1,1,0,0,0,1,0,0,0,2
0022300083,HOU,1628415,Dillon Brooks,39.1,17,7,13,1,2,2,2,2,2,1,0,2,4
0022300083,HOU,1631095,Jabari Smith Jr.,37.16666666666666,13,5,16,2,8,1,4,9,0,1,0,2,4
0022300083,HOU,1630578,Alperen Sengun,40.766666666666666,25,11,18,1,3,2,6,14,7,2,1,6,6
0022300083,HOU,1630224,Jalen Green,37.81666666666667,22,10,20,2,6,0,0,5,4,0,0,2,2
0022300083,HOU,1627832,Fred VanVleet,44.53333333333333,24,10,20,2,10,2,3,8,12,0,0,3,5
0022300083,HOU,1641708,Amen Thompson,12.8,4,2,4,0,1,0,2,1,3,0,1,1,1
0022300083,HOU,1630256,Jae'Sean Tate,13.9,3,1,2,0,1,1,1,0,0,3,0,1,1
0022300083,HOU,201145,Jeff Green,20.616666666666667,10,4,4,0,0,2,2,1,1,0,0,0,1
0022300083,HOU,1626246,Boban Marjanović,7.45,4,2,2,0,0,0,0,0,1,0,0,0,1
0022300083,HOU,203493,Reggie Bullock Jr.,10.85,0,0,1,0,1,0,0,3,0,0,0,1,1
0022300083,SAS,1629640,Keldon Johnson,35.233333333333334,20,8,14,3,7,1,2,4,4,0,1,3,5
0022300083,SAS,1641705,Victor Wembanyama,30.98333333333333,21,7,19,0,6,7,8,12,1,3,3,4,2
0022300083,SAS,1628380,Zach Collins,38.93333333333333,9,4,12,0,7,1,3,6,8,4,0,4,5
0022300083,SAS,1630170,Devin Vassell,39.65,25,7,13,3,7,8,11,3,2,0,0,1,0
0022300083,SAS,1631110,Jeremy Sochan,26.4,14,5,9,0,1,4,4,5,4,2,0,2,3
0022300083,SAS,1626224,Cedi Osman,23.2,14,5,7,4,6,0,0,2,1,0,0,3,1
0022300083,SAS,1631103,Malaki Branham,14.083333333333334,9,4,7,1,1,0,0,2,4,0,0,1,0
0022300083,SAS,1630200,Tre Jones,32.93333333333333,6,3,8,0,3,0,0,6,8,2,0,0,0
0022300083,SAS,1629646,Charles Bassey,7.45,0,0,0,0,0,0,0,3,0,0,0,0,1
0022300083,SAS,203926,Doug McDermott,16.133333333333333,8,3,5,2,4,0,0,0,0,0,0,0,0
0022300084,BKN,1630560,Cam Thomas,33.166666666666664,30,12,19,1,4,5,5,7,2,1,1,0,2
0022300084,BKN,1628969,Mikal Bridges,35.46666666666667,18,6,17,3,7,3,3,4,3,0,0,1,2
0022300084,BKN,1627827,Dorian Finney-Smith,32.083333333333336,12,4,8,4,7,0,0,7,3,0,0,2,5
0022300084,BKN,203915,Spencer Dinwiddie,39.71666666666667,23,8,17,6,12,1,2,3,8,0,0,2,4
0022300084,BKN,1627732,Ben Simmons,32.46666666666667,10,5,8,0,0,0,0,10,8,2,2,2,3
0022300084,BKN,1626220,Royce O'Neale,34.11666666666667,11,4,9,3,7,0,0,10,3,1,0,3,4
0022300084,BKN,1629022,Lonnie Walker IV,21.166666666666668,14,5,9,4,6,0,0,1,2,0,1,2,3
0022300084,BKN,1630549,Day'Ron Sharpe,3.4166666666666665,2,1,2,0,0,0,0,4,0,1,0,2,1
0022300084,BKN,1628372,Dennis Smith Jr.,8.4,0,0,3,0,0,0,0,1,1,0,0,1,4
0022300084,DAL,1627884,Derrick Jones Jr.,14.316666666666666,4,2,5,0,2,0,0,1,1,0,0,1,1
0022300084,DAL,1629684,Grant Williams,29.166666666666668,5,2,6,1,4,0,0,6,0,0,0,2,5
0022300084,DAL,1641726,Dereck Lively II,16.85,9,4,4,0,0,1,2,2,0,0,1,1,0
0022300084,DAL,202681,Kyrie Irving,33.93333333333333,17,6,17,1,4,4,4,7,6,0,0,0,2
0022300084,DAL,1629029,Luka Dončić,36.03333333333333,49,16,25,9,14,8,10,10,7,0,0,0,1
0022300084,DAL,1630182,Josh Green,27.83333333333333,7,2,7,0,3,3,6,3,2,3,0,3,2
0022300084,DAL,203501,Tim Hardaway Jr.,30.216666666666665,19,6,17,3,7,4,4,4,1,0,0,1,2
0022300084,DAL,1628467,Maxi Kleber,25.9,0,0,3,0,0,0,0,5,2,0,0,0,1
0022300084,DAL,203957,Danté Exum,4.033333333333333,2,1,2,0,1,0,0,0,0,1,1,0,0
0022300084,DAL,203552,Seth Curry,8.866666666666667,2,1,1,0,0,0,0,0,1,0,0,1,1
0022300084,DAL,203939,Dwight Powell,12.85,11,4,4,1,1,2,2,2,0,1,0,0,0
0022300085,LAC,203496,Robert Covington,19.633333333333333,4,1,3,1,3,1,2,1,2,2,0,0,4
0022300085,LAC,202695,Kawhi Leonard,36.75,25,10,22,4,10,1,3,9,5,2,0,1,1
0022300085,LAC,1627826,Ivica Zubac,19.433333333333334,6,3,6,0,0,0,2,2,0,0,2,1,2
0022300085,LAC,202331,Paul George,37.73333333333333,36,9,17,3,9,15,15,4,1,0,0,2,1
0022300085,LAC,201566,Russell Westbrook,36.81666666666667,4,2,4,0,1,0,0,9,4,1,1,5,4
0022300085,LAC,1630538,Bones Hyland,22.183333333333334,12,5,10,2,5,0,0,2,1,1,0,3,2
0022300085,LAC,1626181,Norman Powell,25.266666666666666,20,7,10,2,4,4,4,3,1,1,0,1,2
0022300085,LAC,203486,Mason Plumlee,11.916666666666666,3,1,1,0,0,1,2,4,0,0,0,1,2
0022300085,LAC,201587,Nicolas Batum,30.266666666666666,8,3,4,2,3,0,0,2,3,1,3,0,4
0022300085,UTA,1628374,Lauri Markkanen,34.95,35,12,23,5,13,6,6,12,3,0,0,3,2
0022300085,UTA,1628381,John Collins,34.25,13,4,11,1,5,4,4,12,0,0,1,0,4
0022300085,UTA,1631117,Walker Kessler,21.266666666666666,7,3,6,1,2,0,0,4,0,0,0,0,0
0022300085,UTA,203903,Jordan Clarkson,33.71666666666667,13,4,13,3,5,2,3,4,6,1,0,2,0
0022300085,UTA,1629659,Talen Horton-Tucker,26.683333333333334,10,3,10,2,5,2,2,3,8,3,1,2,1
0022300085,UTA,1629012,Collin Sexton,19.516666666666666,13,5,12,0,2,3,4,1,0,0,0,0,3
0022300085,UTA,203482,Kelly Olynyk,26.73333333333333,15,5,6,2,2,3,3,4,3,1,1,3,3
0022300085,UTA,1630534,Ochai Agbaji,12.366666666666667,2,1,3,0,2,0,0,1,2,1,1,0,3
0022300085,UTA,1627739,Kris Dunn,18.516666666666666,4,2,7,0,2,0,0,1,3,1,0,3,6
0022300085,UTA,1641718,Keyonte George,12.0,8,3,5,2,3,0,0,3,2,0,0,1,2
